1 6 11 12	1	(1+(11*12))*6
2 8 10 10	1	(10*(10*8))-2
3 6 10 13	1	((10*13)+3)*6
3 7 9 13	1	((13*9)-3)*7
4 7 10 11	1	((10*11)+4)*7
6 6 7 13	1	(13+6)*(6*7)
6 6 11 12	1	(11*(12*6))+6
6 7 7 12	1	(12+7)*(6*7)
6 7 8 11	1	(11+8)*(6*7)
6 7 9 10	1	(10+9)*(6*7)
6 7 9 12	1	((12*9)+6)*7
6 7 10 12	1	((10*12)-6)*7
6 8 9 11	1	(11*(8*9))+6
6 10 11 13	1	((11*13)-10)*6
6 10 12 13	1	((10*12)+13)*6
6 11 11 12	1	((11*11)+12)*6
6 11 12 12	1	((12*12)-11)*6
7 7 11 11	1	((11*11)-7)*7
7 8 10 13	1	(10+(13*8))*7
9 9 10 12	1	(10*(9*9))-12
