1 7 9 12	1	12*((7*9)-1)
2 5 12 12	1	12*((12*5)+2)
2 6 10 12	1	((10*6)+2)*12
2 7 8 13	1	((13*7)+2)*8
2 8 8 12	1	12*((8*8)-2)
3 5 12 13	1	12*((13*5)-3)
3 6 11 11	1	((11*11)+3)*6
3 8 8 12	1	((12*8)-3)*8
3 8 9 10	1	((10*9)+3)*8
4 6 10 12	1	((10*12)+4)*6
4 6 11 12	1	((11*6)-4)*12
4 10 12 13	1	(10+(13*4))*12
5 7 11 12	1	((11*5)+7)*12
5 8 8 11	1	((11*8)+5)*8
5 10 12 12	1	((10*5)+12)*12
6 6 10 13	1	((10*13)-6)*6
6 7 8 12	1	12*(6+(7*8))
6 7 9 13	1	((13*9)+7)*6
6 8 9 11	1	((11*9)-6)*8
6 8 9 12	1	12*((6*9)+8)
6 8 11 12	1	((11*12)-8)*6
6 10 12 12	1	12*((12*6)-10)
7 7 12 13	1	12*(13+(7*7))
7 8 9 12	1	((12*7)+9)*8
7 8 10 10	1	((10*10)-7)*8
7 8 10 12	1	((10*7)-8)*12
7 9 12 12	1	(12*(7*9))-12
8 8 10 13	1	((10*8)+13)*8
8 8 11 13	1	((13*8)-11)*8
8 9 9 12	1	(12+(9*9))*8
8 9 10 12	1	12*((8*9)-10)
