1 5 12 13	1	(1+(12*5))*13	
1 6 10 13	1	(1+(10*6))*13	
1 6 11 12	1	1+(11*(12*6))	
1 8 9 11	1	1+(11*(8*9))	
2 7 9 13	1	13*((7*9)-2)	
3 8 8 13	1	13*((8*8)-3)	
4 5 13 13	1	13*((13*5)-4)	
4 9 13 13	1	13*((13*4)+9)	
4 12 13 13	1	((12*4)+13)*13	
5 6 11 13	2	((11*6)-5)*13	((11*5)+6)*13
5 7 8 13	1	13*(5+(7*8))	
5 10 11 13	1	((10*5)+11)*13	
5 12 13 13	1	(12*(13*5))+13	
6 7 9 13	1	13*((6*9)+7)	
6 8 13 13	1	13*(13+(6*8))	
6 10 13 13	1	(10*(13*6))+13	
6 11 12 13	1	((12*6)-11)*13	
7 7 12 13	1	(12+(7*7))*13	
7 8 10 10	1	(10*(10*8))-7	
7 9 10 13	1	((10*7)-9)*13	
8 9 11 13	1	13*((8*9)-11)	
