1 7 8 13	1	(1+13)*(7*8)
1 8 9 11	1	((11*9)-1)*8
2 7 7 8	1	2*(7*(7*8))
2 7 8 12	1	(12+2)*(7*8)
2 7 10 11	1	((10*11)+2)*7
2 8 8 12	1	((12*8)+2)*8
2 8 10 10	1	((10*10)-2)*8
3 7 7 13	1	(13+3)*(7*7)
3 7 8 11	1	(11+3)*(7*8)
4 4 7 7	1	4*(4*(7*7))
4 5 12 13	1	(12*(13*5))+4
4 6 10 13	1	(10*(13*6))+4
4 7 7 12	1	(12+4)*(7*7)
4 7 8 10	1	(10+4)*(7*8)
4 7 9 12	1	((12*9)+4)*7
5 7 7 11	1	(11+5)*(7*7)
5 7 8 9	1	(5+9)*(7*8)
5 7 9 13	1	((13*9)-5)*7
6 7 7 10	1	(10+6)*(7*7)
6 7 8 8	1	(6+8)*(7*8)
6 8 8 13	1	((13*8)-6)*8
6 8 11 12	1	(11*(12*6))-8
7 7 7 8	1	7*((7+7)*8)
7 7 7 9	1	7*(7*(7+9))
7 7 8 8	1	7*(7*(8+8))
7 7 8 13	1	((13*7)+7)*8
7 8 8 13	1	((13*8)+8)*7
7 8 10 12	1	((10*12)-8)*7
7 9 11 11	1	((11*11)-9)*7
7 9 11 13	1	((11*9)+13)*7
7 10 10 12	1	((10*10)+12)*7
8 8 9 10	1	((10*9)+8)*8
8 8 9 11	1	(11*(8*9))-8
8 8 10 11	1	(10+(11*8))*8
8 9 10 12	1	((12*9)-10)*8
8 10 11 12	1	((10*11)-12)*8
